participantId,experimentId,createdAt,completedAt,country,condition,status,reading_id,quiz_id,review_id,llm_interaction_id,pretask_strategy1,pretask_strategy2,pretask_strategy3,pretask_strategy4,pretask_strategy5,pretask_strategy6,pretask_strategy7,pretask_strategy8,pretask_strategy9,pretask_strategy10,pretask_confidence,pretask_approachClarity,pretask_challenges,pretask_completedAt,posttask_strategy1,posttask_strategy2,posttask_strategy3,posttask_strategy4,posttask_strategy5,posttask_strategy6,posttask_strategy7,posttask_strategy8,posttask_strategy9,posttask_strategy10,posttask_newStrategyConfidence,posttask_implementationLikelihood,posttask_thinkingChange,posttask_completedAt,quiz_duration,quiz_totalQuestions,quiz_correctCount,quiz_notSureCount,quiz_accuracy,quiz_acc_low,quiz_acc_med,quiz_acc_high,quiz_confidence,quiz_answer_1,quiz_correct_1,quiz_answer_2,quiz_correct_2,quiz_answer_3,quiz_correct_3,quiz_answer_4,quiz_correct_4,quiz_answer_5,quiz_correct_5,quiz_answer_6,quiz_correct_6,quiz_answer_7,quiz_correct_7,quiz_answer_8,quiz_correct_8,quiz_answer_9,quiz_correct_9,reading_reading_id,reading_totalEvents,reading_duration,reading_focusTime_reading,reading_focusTime_chat,reading_reading_count,reading_reading_totalDuration,reading_scanning_count,reading_scanning_totalDuration,reading_scrolling_count,reading_scrolling_totalDuration,nasaTLX_mentalDemand,nasaTLX_physicalDemand,nasaTLX_temporalDemand,nasaTLX_effort,nasaTLX_frustration,selfEfficacy_performance,selfEfficacy_overallGoal,selfEfficacy_authorsReasoning,selfEfficacy_connectingIdeas,selfEfficacy_ownIdeas,selfEfficacy_alternativePerspectives,selfEfficacy_verifyCredibility,selfEfficacy_questionClaims,selfEfficacy_broaderImplications,llmUsefulness_overall,llmUsefulness_conceptHelp,llmUsefulness_findingsHelp,llmUsefulness_practicalHelp,llmUsefulness_timeSaving,llmTrust_competence,llmTrust_accuracy,llmTrust_benevolence,llmTrust_reliability,llmTrust_comfortActing,llmTrust_comfortUsing,attentionCheck_focus,attentionCheck_stronglyDisagreeCheck,demographics_age,demographics_gender,demographics_education,demographics_englishProficiency,demographics_workingSituation,demographics_workHoursPerWeek,demographics_yearsInOrganization,demographics_yearsInJob,demographics_jobTitle,demographics_industry,demographics_ethnicity,aiUsage_frequency,aiUsage_toolsUsed,aiUsage_purposes,studyFeedback,surveyCompletedAt
66857a5b6efcd1cf07b88707,Call5IOWFdawqkUsZHl8,2025-12-22T13:49:06.758Z,2025-12-22T14:20:45.183Z,UK,with_llm_extended,completed,Call5IOWFdawqkUsZHl8_reading,Call5IOWFdawqkUsZHl8_quiz,,Call5IOWFdawqkUsZHl8_llm,provided a deck,with an agenda,specific ask,,,,,,,,7,6,"Items in the deck were over scrutinized, so we did not manage to come to a final conclusion",2025-12-22T13:49:06.758Z,provided a deck,with an agenda,specific ask,follow up with minutes and actions,,,,,,,7,7,6,2025-12-22T14:17:00.353Z,155434,9,7,1,77.8,66.7,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Planning, Execution, and Follow-up.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Not Sure,False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,Call5IOWFdawqkUsZHl8_reading,122,1453937,626911,570334,24,570569,6,17062,32,16433,3,1,1,7,1,6,7,6,7,6,2,2,3,5,6,5,6,7,4,6,6,4,5,5,5,5,1,50,male,bachelor,native,full-time,48,13,6,Quality Director,manufacturing,white,very-often,ChatGPT,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization","Nothing to add, although will implement some of the findings",2025-12-22T14:20:45.183Z
5c86d5a58085800016135bd2,S7zaq6LMWGcLOfiTdxYa,2025-12-22T13:50:17.877Z,2025-12-22T14:28:16.786Z,UK,with_llm,completed,S7zaq6LMWGcLOfiTdxYa_reading,S7zaq6LMWGcLOfiTdxYa_quiz,,S7zaq6LMWGcLOfiTdxYa_llm,Clear agenda,,,,,,,,,,6,6,Technical issues with MS Teams,2025-12-22T13:50:17.877Z,Clear agenda,Ensure only relevant people attend,Send a follow up email with actions,,,,,,,,6,5,5,2025-12-22T14:26:27.002Z,198098,9,7,0,77.8,66.7,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Design, Interaction, and Outcome.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,S7zaq6LMWGcLOfiTdxYa_reading,153,1921378,1267868,653480,10,1167944,5,15943,93,35821,6,1,1,6,5,6,6,6,4,6,5,3,4,6,5,6,5,3,6,6,4,2,4,3,5,4,1,42,female,bachelor,native,full-time,34,10,5,Careers Manager,Education,white,sometimes,Copilot,"Writing assistance, Research/Information gathering, Summarization",,2025-12-22T14:28:16.786Z
63d3fd5916541b5031bd4a3f,OMkeCIiMn7SXdm6J1crH,2025-12-22T13:52:16.240Z,2025-12-22T14:31:50.748Z,UK,without_llm,completed,OMkeCIiMn7SXdm6J1crH_reading,OMkeCIiMn7SXdm6J1crH_quiz,,,Allowing people to have coffee before we started to encourage chatting,Ensure we started on time and that there was an agenda,Allowing people to talk and facilitating,,,,,,,,6,7,One person took too long to talk through their section which got boring for some others.,2025-12-22T13:52:16.240Z,Ensure we started on time and that there was an agenda,Allowing people to talk and facilitating,Ensure only those required are in attendance,Ask attendees to minimise use of tech during the meeting if there for purpose of multitasking,,,,,,,6,6,3,2025-12-22T14:29:44.836Z,196716,9,9,0,100,100.0,100.0,100.0,7,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,OMkeCIiMn7SXdm6J1crH_reading,165,1959808,1959807,0,44,1529019,17,55874,102,49544,3,1,1,6,2,7,7,7,7,2,1,3,2,5,,,,,,,,,,,,5,1,44,male,master,very-fluent,full-time,40,14.5,0.5,Residences Operational Programme Manager,Education,white,very-often,"CoPilot, ChatGPT, Gemini","Writing assistance, Brainstorming/Ideation, Summarization",,2025-12-22T14:31:50.748Z
6773d9880060f6cfd67eca9b,f2EaFuOFh5fQXwdiEaUx,2025-12-22T13:58:53.042Z,2025-12-22T14:27:38.974Z,UK,with_llm_extended,completed,f2EaFuOFh5fQXwdiEaUx_reading,f2EaFuOFh5fQXwdiEaUx_quiz,,,Kept notes & logged key actions,Asked for stakeholders to agree to key actions during meeting,Followed up meeting with a email summary including assigned actions,Pointed out when 15 minutes remaining in meeting,,,,,,,6,5,n/a,2025-12-22T13:58:53.042Z,Kept notes & logged key actions,Asked for stakeholders to agree to key actions during meeting,Followed up meeting with a email summary including assigned actions,Pointed out when 15 minutes remaining in meeting,Define an agenda and circulate it before a meeting,Review attendee list and keep it only to stakeholders necessary,Start meeting on time & verbally run through the agenda and set of goals for the meeting,,,,5,5,3,2025-12-22T14:24:56.063Z,105026,9,8,0,88.9,100.0,100.0,66.7,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,f2EaFuOFh5fQXwdiEaUx_reading,147,1334063,1017959,105312,35,873173,15,46376,101,32180,5,1,1,4,3,5,6,6,5,3,3,3,5,6,5,3,4,4,2,5,4,3,1,1,1,5,1,26,female,master,native,full-time,35,1,1,Banking Graduate,Banking,white,often,ChatGPT,"Coding assistance, Summarization, Writing assistance",,2025-12-22T14:27:38.974Z
6773ea482c488f0e35bd7b5c,rikDrrsqDCDVl2fyJaQX,2025-12-22T14:01:39.665Z,2025-12-22T14:35:54.231Z,UK,with_llm,completed,rikDrrsqDCDVl2fyJaQX_reading,rikDrrsqDCDVl2fyJaQX_quiz,,,Planning,Reminers and prior notice,Agenda Outline,,,,,,,,7,7,None at all,2025-12-22T14:01:39.665Z,Planning,Reminers and prior notice,Agenda Outline,,,,,,,,7,5,7,2025-12-22T14:33:30.857Z,166226,9,8,0,88.9,100.0,66.7,100.0,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They are a common cause of meetings getting off topic and running too long.,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,rikDrrsqDCDVl2fyJaQX_reading,108,1675556,961461,714090,29,879005,7,23269,42,15440,6,6,4,6,1,5,6,5,5,5,5,5,5,5,1,1,1,1,1,2,3,3,3,3,3,5,5,34,male,bachelor,very-fluent,full-time,40,2,5,Manager,Real Estate,black,often,Gemini and ChatGPT,"Brainstorming/Ideation, Research/Information gathering, Writing assistance, Summarization",,2025-12-22T14:35:54.231Z
62da6a553aaca6fffb50307f,mHnkYhaXr6bBMqvmRGcQ,2025-12-22T14:10:22.675Z,2025-12-22T14:45:04.571Z,UK,with_llm_extended,completed,mHnkYhaXr6bBMqvmRGcQ_reading,mHnkYhaXr6bBMqvmRGcQ_quiz,,mHnkYhaXr6bBMqvmRGcQ_llm,set a clear purpose and goal,managed time,prepared before,clear communication,follow up meetings,,,,,,6,6,the conversation drifted a couple of times and there were a few different viewpoints/opinions from others so it took some effort to ensure everyone felt listened too,2025-12-22T14:10:22.675Z,set a clear purpose and agenda,"managed time, make sure meetings are not too long",prepare before meeting,clear communication,follow up meetings/feedback,videoconferences ,avoid pointless meetings,,,,6,6,6,2025-12-22T14:41:55.730Z,290105,9,7,0,77.8,100.0,100.0,33.3,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Higher job satisfaction causes employees to seek out and attend more meetings.,False,The structural design before the meeting and active facilitation during the meeting.,True,Invest heavily in videoconferencing technology to reduce the need for in-person meetings.,False,mHnkYhaXr6bBMqvmRGcQ_reading,171,1437428,817091,163054,28,626493,10,32931,122,53204,3,1,1,4,2,6,6,6,6,6,5,3,5,6,5,6,5,5,4,5,6,6,4,4,5,5,1,22,male,high-school,native,full-time,35,3,1,accounts payable,finance,white,often,chatgpt,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-22T14:45:04.571Z
6658c063dd60f6a0b5dcb002,yZJYQSlPtoPhNnMCjQcF,2025-12-22T14:35:26.893Z,2025-12-22T15:01:37.844Z,UK,without_llm,completed,yZJYQSlPtoPhNnMCjQcF_reading,yZJYQSlPtoPhNnMCjQcF_quiz,,,Agenda,Meeting minutes,Mood check-in at beginning,,,,,,,,5,6,- Staff not being very responsive - leaving a lot of dead air.,2025-12-22T14:35:26.893Z,Agenda,Meeting minutes,Mood check-in at beginning,,,,,,,,3,2,3,2025-12-22T15:00:14.365Z,122271,9,3,4,33.3,100.0,0.0,0.0,3,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,To solve a new problem that requires different expertise.,False,Not Sure,False,Not Sure,False,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,Not Sure,False,Not Sure,False,yZJYQSlPtoPhNnMCjQcF_reading,41,1328675,1328675,0,5,290658,5,14337,31,11253,5,2,1,5,4,5,5,6,5,3,4,4,3,5,,,,,,,,,,,,3,1,28,female,master,native,full-time,40,2,2,Trainee clinical psychologist,Healthcare,white,sometimes,Copilot,"Research/Information gathering, Brainstorming/Ideation",20mins was too long a time given.,2025-12-22T15:01:37.844Z
6775d2dc10021f9d74ab65aa,vEGFKncr2m4VY7rcOQcg,2025-12-22T14:43:04.064Z,2025-12-22T15:18:45.426Z,UK,with_llm,completed,vEGFKncr2m4VY7rcOQcg_reading,vEGFKncr2m4VY7rcOQcg_quiz,,vEGFKncr2m4VY7rcOQcg_llm,Presentation planning and distribution ahead of meeting,Structured agenda with timings,Dedicated Q&A at end to avoid disruptions during meeting,,,,,,,,6,6,Large meeting with many people involved with strong opinions led to potential for interruptions. Review meeting so fielding complaints and areas of development so framing this the correct way as to not upset anyone. Strict timings with large agenda to try and cover.,2025-12-22T14:43:04.064Z,Presentation planning and distribution ahead of meeting,Structured agenda with timings,Dedicated Q&A at end to avoid disruptions during meeting,Ensure meeting notes are sent out after meeting,Consider attendees more carefully ,,,,,,4,4,3,2025-12-22T15:12:50.276Z,211590,9,7,0,77.8,66.7,100.0,66.7,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Planning, Execution, and Follow-up.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The use of advanced technology and the enforcement of punctuality.,False,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,vEGFKncr2m4VY7rcOQcg_reading,122,1347452,959485,387951,22,845352,5,16551,80,27700,6,1,3,6,5,5,7,6,6,3,2,2,2,3,6,6,6,2,7,7,7,6,6,6,7,4,1,31,female,bachelor,native,full-time,38,1,1,Assessment leader,Education,white,very-often,Copilot,"Writing assistance, Summarization",,2025-12-22T15:18:45.426Z
6701cdb7d312f798d316810e,WXHyvAxZXAqUMBlOjUl4,2025-12-22T15:01:10.158Z,2025-12-22T15:39:35.058Z,UK,without_llm,completed,WXHyvAxZXAqUMBlOjUl4_reading,WXHyvAxZXAqUMBlOjUl4_quiz,,,practical activities for all participants to join in that help understand what the purpose of the meeting was for,,,,,,,,,,4,5,"Ensuring that all members of the meeting fully understood as there were a few different level managers starting from low level upwards, so there was a part of me concerned that all members may not fully understand everything they needed too.",2025-12-22T15:01:10.158Z,keep meeting participants to only the required,ensure meeting is kept to the point ,,,,,,,,,5,6,6,2025-12-22T15:36:20.961Z,274611,9,7,0,77.8,100.0,100.0,33.3,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,"Job satisfaction is primarily linked to meeting length, which is determined before the meeting begins.",False,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,WXHyvAxZXAqUMBlOjUl4_reading,294,1693056,1693055,0,55,1127084,30,91435,212,92308,7,2,3,7,2,5,6,5,5,6,3,3,1,3,,,,,,,,,,,,5,1,39,female,high-school,native,full-time,42,6,6,supervisor ,education ,white,sometimes,"Chatgpt, copilot, Gemini",Translation,,2025-12-22T15:39:35.058Z
5d09edb73d40080001655677,YEkRsyRuKQYfcAMN1YEZ,2025-12-22T15:01:31.317Z,2025-12-22T15:38:04.473Z,UK,with_llm,completed,YEkRsyRuKQYfcAMN1YEZ_reading,YEkRsyRuKQYfcAMN1YEZ_quiz,,,Visual facilitation,Engagement with all participants,Picked a time of day free from distraction,Set a clear agenda,Did some of the work ahead of the meeting,,,,,,5,7,"Being close to the holidays and having recently passed a significant project milestone, it is generally difficult to engage the team for long periods",2025-12-22T15:01:31.317Z,Visual facilitation,Engagement with all participants,Picked a time of day free from distraction,Set a clear agenda with defined roles,Did some of the work ahead of the meeting,,,,,,5,5,3,2025-12-22T15:31:20.196Z,320994,9,6,1,66.7,66.7,66.7,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Individual, Group, and Organization.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,Not Sure,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,YEkRsyRuKQYfcAMN1YEZ_reading,60,1381861,1379726,2133,26,808366,11,33825,26,18023,3,1,1,6,2,6,7,6,6,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,5,1,37,male,master,native,full-time,44,3,3,Head of department,Technology,white,very-often,"ChatGPT, Copilot, Gemini","Writing assistance, Brainstorming/Ideation, Research/Information gathering, Summarization, Translation",None of the sources were post COVID. It would be interesting to see a similar study after a greater shift to remote collaboration.,2025-12-22T15:38:04.473Z
5cdd11ab4ea13d0001a5c036,Zf4gbNKA4bWgvFtVcino,2025-12-22T15:26:44.848Z,2025-12-22T16:03:10.167Z,UK,without_llm,completed,Zf4gbNKA4bWgvFtVcino_reading,Zf4gbNKA4bWgvFtVcino_quiz,,,Teamwork,Collaboration ,Listening,,,,,,,,6,6,My meeting was a feedback session with employees at work. It is hard to get people talking openly abd honeatly,2025-12-22T15:26:44.848Z,Teamwork,Collaboration ,Listening,Consideration of using technology,,,,,,,4,4,5,2025-12-22T16:01:16.617Z,100939,9,3,2,33.3,66.7,33.3,0.0,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Individual, Group, and Organization.",False,Their value is often questioned and they are viewed as a routine necessity.,True,Not Sure,False,They can stimulate positive behaviors that predict team performance.,True,Not Sure,False,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,The use of advanced technology and the enforcement of punctuality.,False,Train all high-performing employees on how to participate more effectively in meetings.,False,Zf4gbNKA4bWgvFtVcino_reading,42,1905907,1905906,0,4,1552578,5,18155,32,24241,3,3,3,6,2,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,4,1,40,male,high-school,native,full-time,40,18,18,Operations manager,Financial services,white,rarely,None,Writing assistance,,2025-12-22T16:03:10.167Z
669eba3ad8d7d49177bc50d0,ng7KNvlE35yMJEAusAwq,2025-12-22T15:35:52.861Z,2025-12-22T16:06:49.589Z,UK,with_llm,completed,ng7KNvlE35yMJEAusAwq_reading,ng7KNvlE35yMJEAusAwq_quiz,,,effective agenda,preparation,follow up,,,,,,,,6,6,"the main chalenge was to keep the meeting focus on task and try not to get distracted from the main task, whilst acknowledging that some side issues may need dealing with",2025-12-22T15:35:52.861Z,effective agenda,preparation,follow up,make sure correct people invited,evsure meeting is necessary,,,,,,6,6,6,2025-12-22T16:02:28.281Z,195643,9,8,0,88.9,66.7,100.0,100.0,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Planning, Execution, and Follow-up.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,ng7KNvlE35yMJEAusAwq_reading,61,1281433,856331,425100,12,798453,5,16069,31,14835,4,2,4,5,4,6,6,6,6,5,4,5,5,6,4,4,4,4,4,4,4,4,4,4,4,4,1,64,female,bachelor,native,not-working,20,6,6,social worker,sociual care,"white, asian",often,copilot,"Writing assistance, Research/Information gathering, Summarization",,2025-12-22T16:06:49.589Z
6658d234fa019e8f175c83f7,pZ71aohm70hZODjBcHgo,2025-12-22T15:39:37.779Z,2025-12-22T17:01:56.982Z,UK,without_llm,completed,pZ71aohm70hZODjBcHgo_reading,pZ71aohm70hZODjBcHgo_quiz,,,team work,brainstorming,,,,,,,,,7,7,lack of communication and credible resources,2025-12-22T15:39:37.779Z,team work,brainstorming,preparation,sharing agenda,,,,,,,7,7,7,2025-12-22T16:59:35.665Z,195564,9,7,1,77.8,100.0,66.7,66.7,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,Not Sure,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,"Job satisfaction is primarily linked to meeting length, which is determined before the meeting begins.",False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,pZ71aohm70hZODjBcHgo_reading,145,4355592,4355592,0,15,2706409,23,72818,116,50669,3,4,4,6,4,4,7,7,7,7,7,7,7,7,,,,,,,,,,,,5,5,32,female,master,very-fluent,full-time,31,3,3,ux,retail,black,very-often,"chatgtp, copilot gemini","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Translation, Summarization",,2025-12-22T17:01:56.982Z
6127b32b912465823dca1e4b,vz0aPGGhYKUPyQpfooeV,2025-12-22T15:39:59.381Z,2025-12-22T16:24:26.503Z,UK,with_llm_extended,completed,vz0aPGGhYKUPyQpfooeV_reading,vz0aPGGhYKUPyQpfooeV_quiz,,vz0aPGGhYKUPyQpfooeV_llm,Group meeting with an emphasis on praising annual performance and boosting moral. I was determined to highlight some of the times in the year our team had went beyond the norm. ,,,,,,,,,,6,6,None beyond the usual attention span so we try and make our meets as fun as possible.,2025-12-22T15:39:59.381Z,Group meeting with an emphasis on praising annual performance and boosting moral. I was determined to highlight some of the times in the year our team had went beyond the norm. ,We already do most of what is in the paper,,,,,,,,,1,1,2,2025-12-22T16:21:28.922Z,269698,9,8,0,88.9,100.0,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,vz0aPGGhYKUPyQpfooeV_reading,212,2119305,364234,1571152,18,252066,12,44003,60,28969,4,1,3,5,1,7,7,7,7,7,7,5,6,7,6,5,5,6,3,6,5,4,4,3,3,5,1,42,male,bachelor,native,full-time,48,22,11,Senior Fraud Officer,Finance,white,often,,"Research/Information gathering, Coding assistance, Brainstorming/Ideation, Writing assistance",,2025-12-22T16:24:26.503Z
67a54503a9d38ce3140394eb,nCWbOOz8Wai8iS6aJ10q,2025-12-22T15:43:57.229Z,2025-12-22T16:16:03.527Z,UK,with_llm,completed,nCWbOOz8Wai8iS6aJ10q_reading,nCWbOOz8Wai8iS6aJ10q_quiz,,nCWbOOz8Wai8iS6aJ10q_llm,Planned an agenda ahead of time,Planned roles with two others to make sure meeting stayed on track,"Distributed agenda, with timings, and request for comments",Kept participant numbers to minimum needed,"At beginning of meeting, repeated roles, timings,  + objectives","Pre-distribution of materials, including decisions to be made ",,,,,7,7,"Two important attendees, who needed to be there, are always difficult as they don't keep on topic, rabbit-hole and won't make decisions in the room.  The meeting had been planned to minimise their impact but it was still challenging.",2025-12-22T15:43:57.229Z,Planned an agenda ahead of time,Planned roles with two others to make sure meeting stayed on track,"Distributed agenda, with timings, and request for comments",Kept participant numbers to minimum needed,"At beginning of meeting, repeated roles, timings,  + objectives","Pre-distribution of materials, including decisions to be made ",Minimise laptop and phone use during meeting,,,,5,6,5,2025-12-22T16:11:55.612Z,134113,9,7,1,77.8,100.0,100.0,33.3,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Not Sure,False,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,nCWbOOz8Wai8iS6aJ10q_reading,141,1457880,875155,582690,26,716944,10,32156,65,34909,3,1,1,3,4,6,7,7,7,7,6,7,6,7,2,2,2,2,1,3,3,2,1,1,1,4,5,54,female,master,native,full-time,45,5,3,Chief Executive Officer,Education,white,sometimes,,"Writing assistance, Brainstorming/Ideation","20 minutes reading time was too long for that article. I read it twice, then filled in a few minutes by using the AI assistant to summarise it to check whether it was reliable (answer: sort of, but missed nuance)",2025-12-22T16:16:03.527Z
660d7d551f8fb51d01193e78,gbivCtr1F8vLRLJLOjF5,2025-12-22T16:04:02.404Z,2025-12-22T16:32:33.397Z,UK,without_llm,completed,gbivCtr1F8vLRLJLOjF5_reading,gbivCtr1F8vLRLJLOjF5_quiz,,,Setting clear objectives,Structured agenda,Follow up meeting/emails,,,,,,,,6,6,intracompany crossover and member redundancy,2025-12-22T16:04:02.404Z,Setting clear objectives,Structured agenda,Follow up meeting/emails,,,,,,,,7,3,2,2025-12-22T16:30:37.773Z,205655,9,9,0,100,100.0,100.0,100.0,7,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,gbivCtr1F8vLRLJLOjF5_reading,84,1320958,1320958,0,27,1132716,8,24337,41,11487,3,1,2,3,1,7,7,7,7,6,5,3,4,5,,,,,,,,,,,,5,1,40,male,bachelor,native,full-time,45,7,7,Sales manager,Retail,white,often,chatGPT,"Writing assistance, Research/Information gathering",,2025-12-22T16:32:33.397Z
